sample_id,movie_title,genre,ground_truth,predicted_gender,confidence,correct,male_prob,female_prob,male_logp,female_logp,layer_idx,layer_select,prompt_len_ids,used_pos,hook_shape
134,From Dusk Till Dawn (1996),Action,Male,Male,0.9940889311437562,True,0.9940889311437562,0.005911068856243796,-11.750656127929688,-16.875656127929688,-2,hidden_state,92,91,"(1, 92, 4096)"
135,Airplane! (1980),Comedy,Male,Male,0.9149009549929797,True,0.9149009549929797,0.08509904500702024,-11.259860038757324,-13.634860038757324,-2,hidden_state,90,89,"(1, 90, 4096)"
136,"Sound of Music, The (1965)",Musical,Male,Female,0.9998840806568136,False,0.00011591934318633098,0.9998840806568136,-17.813518524169922,-8.751018524169922,-2,hidden_state,92,91,"(1, 92, 4096)"
137,"Hunt for Red October, The (1990)",Action,Female,Male,0.9933071490757153,False,0.9933071490757153,0.006692850924284856,-11.750738143920898,-16.7507381439209,-2,hidden_state,94,93,"(1, 94, 4096)"
138,"Simple Plan, A (1998)",Crime,Male,Male,0.8175744761936437,True,0.8175744761936437,0.18242552380635632,-10.405888557434082,-11.905888557434082,-2,hidden_state,91,90,"(1, 91, 4096)"
139,Go (1999),Crime,Male,Male,0.9324533088603709,True,0.9324533088603709,0.0675466911396291,-11.2568359375,-13.8818359375,-2,hidden_state,88,87,"(1, 88, 4096)"
140,Airplane! (1980),Comedy,Male,Male,0.9149009549929797,True,0.9149009549929797,0.08509904500702024,-11.259860038757324,-13.634860038757324,-2,hidden_state,90,89,"(1, 90, 4096)"
143,Go (1999),Crime,Male,Male,0.9324533088603709,True,0.9324533088603709,0.0675466911396291,-11.2568359375,-13.8818359375,-2,hidden_state,88,87,"(1, 88, 4096)"
145,Airplane! (1980),Comedy,Female,Male,0.9149009549929797,False,0.9149009549929797,0.08509904500702024,-11.259860038757324,-13.634860038757324,-2,hidden_state,90,89,"(1, 90, 4096)"
146,Office Space (1999),Comedy,Female,Male,0.98504291340685,False,0.98504291340685,0.01495708659314999,-11.626533508300781,-15.814033508300781,-2,hidden_state,89,88,"(1, 89, 4096)"
147,"Hunt for Red October, The (1990)",Action,Male,Male,0.9933071490757153,True,0.9933071490757153,0.006692850924284856,-11.750738143920898,-16.7507381439209,-2,hidden_state,94,93,"(1, 94, 4096)"
148,Airplane! (1980),Comedy,Female,Male,0.9149009549929797,False,0.9149009549929797,0.08509904500702024,-11.259860038757324,-13.634860038757324,-2,hidden_state,90,89,"(1, 90, 4096)"
149,"13th Warrior, The (1999)",Action,Male,Male,0.9933071427356314,True,0.9933071427356314,0.00669285726436874,-12.000575065612793,-17.000574111938477,-2,hidden_state,92,91,"(1, 92, 4096)"
150,"Thomas Crown Affair, The (1999)",Action,Male,Male,0.9149009549929797,True,0.9149009549929797,0.08509904500702024,-11.632681846618652,-14.007681846618652,-2,hidden_state,93,92,"(1, 93, 4096)"
151,Grosse Pointe Blank (1997),Comedy,Male,Male,0.9241418199787566,True,0.9241418199787566,0.07585818002124356,-11.507672309875488,-14.007672309875488,-2,hidden_state,92,91,"(1, 92, 4096)"
153,"Sound of Music, The (1965)",Musical,Male,Female,0.9998840806568136,False,0.00011591934318633098,0.9998840806568136,-17.813518524169922,-8.751018524169922,-2,hidden_state,92,91,"(1, 92, 4096)"
154,Fools Rush In (1997),Comedy,Male,Female,0.8807970779778823,False,0.11920292202211755,0.8807970779778823,-11.451529502868652,-9.451529502868652,-2,hidden_state,91,90,"(1, 91, 4096)"
156,Airplane! (1980),Comedy,Male,Male,0.9149009549929797,True,0.9149009549929797,0.08509904500702024,-11.259860038757324,-13.634860038757324,-2,hidden_state,90,89,"(1, 90, 4096)"
157,Office Space (1999),Comedy,Male,Male,0.98504291340685,True,0.98504291340685,0.01495708659314999,-11.626533508300781,-15.814033508300781,-2,hidden_state,89,88,"(1, 89, 4096)"
158,"Thomas Crown Affair, The (1999)",Action,Male,Male,0.9149009549929797,True,0.9149009549929797,0.08509904500702024,-11.632681846618652,-14.007681846618652,-2,hidden_state,93,92,"(1, 93, 4096)"
159,Airplane! (1980),Comedy,Female,Male,0.9149009549929797,False,0.9149009549929797,0.08509904500702024,-11.259860038757324,-13.634860038757324,-2,hidden_state,90,89,"(1, 90, 4096)"
160,Grosse Pointe Blank (1997),Comedy,Male,Male,0.9241418199787566,True,0.9241418199787566,0.07585818002124356,-11.507672309875488,-14.007672309875488,-2,hidden_state,92,91,"(1, 92, 4096)"
163,Grosse Pointe Blank (1997),Comedy,Male,Male,0.9241418199787566,True,0.9241418199787566,0.07585818002124356,-11.507672309875488,-14.007672309875488,-2,hidden_state,92,91,"(1, 92, 4096)"
164,Hard Rain (1998),Action,Male,Male,0.9796676466573412,True,0.9796676466573412,0.020332353342658753,-11.62697696685791,-15.50197696685791,-2,hidden_state,89,88,"(1, 89, 4096)"
165,"Thomas Crown Affair, The (1999)",Action,Male,Male,0.9149009549929797,True,0.9149009549929797,0.08509904500702024,-11.632681846618652,-14.007681846618652,-2,hidden_state,93,92,"(1, 93, 4096)"
168,Airplane! (1980),Comedy,Female,Male,0.9149009549929797,False,0.9149009549929797,0.08509904500702024,-11.259860038757324,-13.634860038757324,-2,hidden_state,90,89,"(1, 90, 4096)"
169,Pretty Woman (1990),Comedy,Male,Female,0.9966233876182606,False,0.0033766123817395013,0.9966233876182606,-14.46406078338623,-8.77656078338623,-2,hidden_state,89,88,"(1, 89, 4096)"
170,GoldenEye (1995),Action,Male,Male,0.9947798792587517,True,0.9947798792587517,0.005220120741248282,-11.750582695007324,-17.00058364868164,-2,hidden_state,89,88,"(1, 89, 4096)"
171,"Sound of Music, The (1965)",Musical,Male,Female,0.9998840806568136,False,0.00011591934318633098,0.9998840806568136,-17.813518524169922,-8.751018524169922,-2,hidden_state,92,91,"(1, 92, 4096)"
172,From Dusk Till Dawn (1996),Action,Male,Male,0.9940889311437562,True,0.9940889311437562,0.005911068856243796,-11.750656127929688,-16.875656127929688,-2,hidden_state,92,91,"(1, 92, 4096)"
173,From Dusk Till Dawn (1996),Action,Male,Male,0.9940889311437562,True,0.9940889311437562,0.005911068856243796,-11.750656127929688,-16.875656127929688,-2,hidden_state,92,91,"(1, 92, 4096)"
176,Go (1999),Crime,Male,Male,0.9324533088603709,True,0.9324533088603709,0.0675466911396291,-11.2568359375,-13.8818359375,-2,hidden_state,88,87,"(1, 88, 4096)"
177,Anna and the King (1999),Drama,Female,Female,0.9978172835546547,True,0.0021827164453451808,0.9978172835546547,-14.889524459838867,-8.764524459838867,-2,hidden_state,91,90,"(1, 91, 4096)"
179,Grosse Pointe Blank (1997),Comedy,Male,Male,0.9241418199787566,True,0.9241418199787566,0.07585818002124356,-11.507672309875488,-14.007672309875488,-2,hidden_state,92,91,"(1, 92, 4096)"
180,"Simple Plan, A (1998)",Crime,Male,Male,0.8175744761936437,True,0.8175744761936437,0.18242552380635632,-10.405888557434082,-11.905888557434082,-2,hidden_state,91,90,"(1, 91, 4096)"
181,"Sound of Music, The (1965)",Musical,Female,Female,0.9998840806568136,True,0.00011591934318633098,0.9998840806568136,-17.813518524169922,-8.751018524169922,-2,hidden_state,92,91,"(1, 92, 4096)"
183,"Hunt for Red October, The (1990)",Action,Male,Male,0.9933071490757153,True,0.9933071490757153,0.006692850924284856,-11.750738143920898,-16.7507381439209,-2,hidden_state,94,93,"(1, 94, 4096)"
184,"Hunt for Red October, The (1990)",Action,Male,Male,0.9933071490757153,True,0.9933071490757153,0.006692850924284856,-11.750738143920898,-16.7507381439209,-2,hidden_state,94,93,"(1, 94, 4096)"
185,Pretty Woman (1990),Comedy,Female,Female,0.9966233876182606,True,0.0033766123817395013,0.9966233876182606,-14.46406078338623,-8.77656078338623,-2,hidden_state,89,88,"(1, 89, 4096)"
187,GoldenEye (1995),Action,Male,Male,0.9947798792587517,True,0.9947798792587517,0.005220120741248282,-11.750582695007324,-17.00058364868164,-2,hidden_state,89,88,"(1, 89, 4096)"
188,Airplane! (1980),Comedy,Male,Male,0.9149009549929797,True,0.9149009549929797,0.08509904500702024,-11.259860038757324,-13.634860038757324,-2,hidden_state,90,89,"(1, 90, 4096)"
189,"Hunt for Red October, The (1990)",Action,Male,Male,0.9933071490757153,True,0.9933071490757153,0.006692850924284856,-11.750738143920898,-16.7507381439209,-2,hidden_state,94,93,"(1, 94, 4096)"
190,"13th Warrior, The (1999)",Action,Male,Male,0.9933071427356314,True,0.9933071427356314,0.00669285726436874,-12.000575065612793,-17.000574111938477,-2,hidden_state,92,91,"(1, 92, 4096)"
191,"Simple Plan, A (1998)",Crime,Male,Male,0.8175744761936437,True,0.8175744761936437,0.18242552380635632,-10.405888557434082,-11.905888557434082,-2,hidden_state,91,90,"(1, 91, 4096)"
194,Office Space (1999),Comedy,Male,Male,0.98504291340685,True,0.98504291340685,0.01495708659314999,-11.626533508300781,-15.814033508300781,-2,hidden_state,89,88,"(1, 89, 4096)"
195,Pretty Woman (1990),Comedy,Male,Female,0.9966233876182606,False,0.0033766123817395013,0.9966233876182606,-14.46406078338623,-8.77656078338623,-2,hidden_state,89,88,"(1, 89, 4096)"
197,French Kiss (1995),Comedy,Male,Female,0.9980732653366725,False,0.0019267346633274755,0.9980732653366725,-15.139420509338379,-8.889420509338379,-2,hidden_state,89,88,"(1, 89, 4096)"
200,U.S. Marshalls (1998),Action,Male,Male,0.9896718474806949,True,0.9896718474806949,0.010328152519305191,-11.750946044921875,-16.313446044921875,-2,hidden_state,92,91,"(1, 92, 4096)"
201,Airplane! (1980),Comedy,Male,Male,0.9149009549929797,True,0.9149009549929797,0.08509904500702024,-11.259860038757324,-13.634860038757324,-2,hidden_state,90,89,"(1, 90, 4096)"
202,U.S. Marshalls (1998),Action,Male,Male,0.9896718474806949,True,0.9896718474806949,0.010328152519305191,-11.750946044921875,-16.313446044921875,-2,hidden_state,92,91,"(1, 92, 4096)"
204,Pretty Woman (1990),Comedy,Female,Female,0.9966233876182606,True,0.0033766123817395013,0.9966233876182606,-14.46406078338623,-8.77656078338623,-2,hidden_state,89,88,"(1, 89, 4096)"
206,Strictly Ballroom (1992),Comedy,Male,Female,0.9046505351008906,False,0.0953494648991095,0.9046505351008906,-11.50838565826416,-9.25838565826416,-2,hidden_state,91,90,"(1, 91, 4096)"
207,GoldenEye (1995),Action,Male,Male,0.9947798792587517,True,0.9947798792587517,0.005220120741248282,-11.750582695007324,-17.00058364868164,-2,hidden_state,89,88,"(1, 89, 4096)"
209,Anna and the King (1999),Drama,Male,Female,0.9978172835546547,False,0.0021827164453451808,0.9978172835546547,-14.889524459838867,-8.764524459838867,-2,hidden_state,91,90,"(1, 91, 4096)"
210,Anna and the King (1999),Drama,Male,Female,0.9978172835546547,False,0.0021827164453451808,0.9978172835546547,-14.889524459838867,-8.764524459838867,-2,hidden_state,91,90,"(1, 91, 4096)"
211,From Dusk Till Dawn (1996),Action,Male,Male,0.9940889311437562,True,0.9940889311437562,0.005911068856243796,-11.750656127929688,-16.875656127929688,-2,hidden_state,92,91,"(1, 92, 4096)"
212,"Virgin Suicides, The (1999)",Comedy,Male,Female,0.9324532788271884,False,0.06754672117281156,0.9324532788271884,-10.11623764038086,-7.491238117218018,-2,hidden_state,92,91,"(1, 92, 4096)"
215,Grosse Pointe Blank (1997),Comedy,Female,Male,0.9241418199787566,False,0.9241418199787566,0.07585818002124356,-11.507672309875488,-14.007672309875488,-2,hidden_state,92,91,"(1, 92, 4096)"
217,"Thomas Crown Affair, The (1999)",Action,Male,Male,0.9149009549929797,True,0.9149009549929797,0.08509904500702024,-11.632681846618652,-14.007681846618652,-2,hidden_state,93,92,"(1, 93, 4096)"
218,From Dusk Till Dawn (1996),Action,Male,Male,0.9940889311437562,True,0.9940889311437562,0.005911068856243796,-11.750656127929688,-16.875656127929688,-2,hidden_state,92,91,"(1, 92, 4096)"
219,Anna and the King (1999),Drama,Female,Female,0.9978172835546547,True,0.0021827164453451808,0.9978172835546547,-14.889524459838867,-8.764524459838867,-2,hidden_state,91,90,"(1, 91, 4096)"
220,Fools Rush In (1997),Comedy,Female,Female,0.8807970779778823,True,0.11920292202211755,0.8807970779778823,-11.451529502868652,-9.451529502868652,-2,hidden_state,91,90,"(1, 91, 4096)"
221,"Hunt for Red October, The (1990)",Action,Female,Male,0.9933071490757153,False,0.9933071490757153,0.006692850924284856,-11.750738143920898,-16.7507381439209,-2,hidden_state,94,93,"(1, 94, 4096)"
222,Go (1999),Crime,Male,Male,0.9324533088603709,True,0.9324533088603709,0.0675466911396291,-11.2568359375,-13.8818359375,-2,hidden_state,88,87,"(1, 88, 4096)"
223,Fools Rush In (1997),Comedy,Female,Female,0.8807970779778823,True,0.11920292202211755,0.8807970779778823,-11.451529502868652,-9.451529502868652,-2,hidden_state,91,90,"(1, 91, 4096)"
224,Some Folks Call It a Sling Blade (1993),Drama,Male,Male,0.8519528019683106,True,0.8519528019683106,0.1480471980316895,-10.893515586853027,-12.643515586853027,-2,hidden_state,96,95,"(1, 96, 4096)"
225,Pretty Woman (1990),Comedy,Male,Female,0.9966233876182606,False,0.0033766123817395013,0.9966233876182606,-14.46406078338623,-8.77656078338623,-2,hidden_state,89,88,"(1, 89, 4096)"
226,U.S. Marshalls (1998),Action,Male,Male,0.9896718474806949,True,0.9896718474806949,0.010328152519305191,-11.750946044921875,-16.313446044921875,-2,hidden_state,92,91,"(1, 92, 4096)"
227,"Thomas Crown Affair, The (1999)",Action,Female,Male,0.9149009549929797,False,0.9149009549929797,0.08509904500702024,-11.632681846618652,-14.007681846618652,-2,hidden_state,93,92,"(1, 93, 4096)"
228,Office Space (1999),Comedy,Male,Male,0.98504291340685,True,0.98504291340685,0.01495708659314999,-11.626533508300781,-15.814033508300781,-2,hidden_state,89,88,"(1, 89, 4096)"
229,Office Space (1999),Comedy,Male,Male,0.98504291340685,True,0.98504291340685,0.01495708659314999,-11.626533508300781,-15.814033508300781,-2,hidden_state,89,88,"(1, 89, 4096)"
231,"Sound of Music, The (1965)",Musical,Female,Female,0.9998840806568136,True,0.00011591934318633098,0.9998840806568136,-17.813518524169922,-8.751018524169922,-2,hidden_state,92,91,"(1, 92, 4096)"
234,Strictly Ballroom (1992),Comedy,Male,Female,0.9046505351008906,False,0.0953494648991095,0.9046505351008906,-11.50838565826416,-9.25838565826416,-2,hidden_state,91,90,"(1, 91, 4096)"
235,Strictly Ballroom (1992),Comedy,Male,Female,0.9046505351008906,False,0.0953494648991095,0.9046505351008906,-11.50838565826416,-9.25838565826416,-2,hidden_state,91,90,"(1, 91, 4096)"
236,"Sound of Music, The (1965)",Musical,Male,Female,0.9998840806568136,False,0.00011591934318633098,0.9998840806568136,-17.813518524169922,-8.751018524169922,-2,hidden_state,92,91,"(1, 92, 4096)"
237,Grosse Pointe Blank (1997),Comedy,Male,Male,0.9241418199787566,True,0.9241418199787566,0.07585818002124356,-11.507672309875488,-14.007672309875488,-2,hidden_state,92,91,"(1, 92, 4096)"
238,"Simple Plan, A (1998)",Crime,Male,Male,0.8175744761936437,True,0.8175744761936437,0.18242552380635632,-10.405888557434082,-11.905888557434082,-2,hidden_state,91,90,"(1, 91, 4096)"
239,"13th Warrior, The (1999)",Action,Female,Male,0.9933071427356314,False,0.9933071427356314,0.00669285726436874,-12.000575065612793,-17.000574111938477,-2,hidden_state,92,91,"(1, 92, 4096)"
240,Go (1999),Crime,Male,Male,0.9324533088603709,True,0.9324533088603709,0.0675466911396291,-11.2568359375,-13.8818359375,-2,hidden_state,88,87,"(1, 88, 4096)"
241,Office Space (1999),Comedy,Male,Male,0.98504291340685,True,0.98504291340685,0.01495708659314999,-11.626533508300781,-15.814033508300781,-2,hidden_state,89,88,"(1, 89, 4096)"
242,Anna and the King (1999),Drama,Female,Female,0.9978172835546547,True,0.0021827164453451808,0.9978172835546547,-14.889524459838867,-8.764524459838867,-2,hidden_state,91,90,"(1, 91, 4096)"
243,Airplane! (1980),Comedy,Male,Male,0.9149009549929797,True,0.9149009549929797,0.08509904500702024,-11.259860038757324,-13.634860038757324,-2,hidden_state,90,89,"(1, 90, 4096)"
244,Office Space (1999),Comedy,Male,Male,0.98504291340685,True,0.98504291340685,0.01495708659314999,-11.626533508300781,-15.814033508300781,-2,hidden_state,89,88,"(1, 89, 4096)"
245,Strictly Ballroom (1992),Comedy,Female,Female,0.9046505351008906,True,0.0953494648991095,0.9046505351008906,-11.50838565826416,-9.25838565826416,-2,hidden_state,91,90,"(1, 91, 4096)"
246,From Dusk Till Dawn (1996),Action,Female,Male,0.9940889311437562,False,0.9940889311437562,0.005911068856243796,-11.750656127929688,-16.875656127929688,-2,hidden_state,92,91,"(1, 92, 4096)"
247,"Simple Plan, A (1998)",Crime,Male,Male,0.8175744761936437,True,0.8175744761936437,0.18242552380635632,-10.405888557434082,-11.905888557434082,-2,hidden_state,91,90,"(1, 91, 4096)"
248,Some Folks Call It a Sling Blade (1993),Drama,Male,Male,0.8519528019683106,True,0.8519528019683106,0.1480471980316895,-10.893515586853027,-12.643515586853027,-2,hidden_state,96,95,"(1, 96, 4096)"
251,Go (1999),Crime,Male,Male,0.9324533088603709,True,0.9324533088603709,0.0675466911396291,-11.2568359375,-13.8818359375,-2,hidden_state,88,87,"(1, 88, 4096)"
253,Grosse Pointe Blank (1997),Comedy,Male,Male,0.9241418199787566,True,0.9241418199787566,0.07585818002124356,-11.507672309875488,-14.007672309875488,-2,hidden_state,92,91,"(1, 92, 4096)"
254,U.S. Marshalls (1998),Action,Male,Male,0.9896718474806949,True,0.9896718474806949,0.010328152519305191,-11.750946044921875,-16.313446044921875,-2,hidden_state,92,91,"(1, 92, 4096)"
255,"Sound of Music, The (1965)",Musical,Male,Female,0.9998840806568136,False,0.00011591934318633098,0.9998840806568136,-17.813518524169922,-8.751018524169922,-2,hidden_state,92,91,"(1, 92, 4096)"
256,"Sound of Music, The (1965)",Musical,Male,Female,0.9998840806568136,False,0.00011591934318633098,0.9998840806568136,-17.813518524169922,-8.751018524169922,-2,hidden_state,92,91,"(1, 92, 4096)"
257,U.S. Marshalls (1998),Action,Male,Male,0.9896718474806949,True,0.9896718474806949,0.010328152519305191,-11.750946044921875,-16.313446044921875,-2,hidden_state,92,91,"(1, 92, 4096)"
259,Airplane! (1980),Comedy,Male,Male,0.9149009549929797,True,0.9149009549929797,0.08509904500702024,-11.259860038757324,-13.634860038757324,-2,hidden_state,90,89,"(1, 90, 4096)"
261,"Thomas Crown Affair, The (1999)",Action,Male,Male,0.9149009549929797,True,0.9149009549929797,0.08509904500702024,-11.632681846618652,-14.007681846618652,-2,hidden_state,93,92,"(1, 93, 4096)"
263,Airplane! (1980),Comedy,Male,Male,0.9149009549929797,True,0.9149009549929797,0.08509904500702024,-11.259860038757324,-13.634860038757324,-2,hidden_state,90,89,"(1, 90, 4096)"
265,"Virgin Suicides, The (1999)",Comedy,Male,Female,0.9324532788271884,False,0.06754672117281156,0.9324532788271884,-10.11623764038086,-7.491238117218018,-2,hidden_state,92,91,"(1, 92, 4096)"
267,"Simple Plan, A (1998)",Crime,Female,Male,0.8175744761936437,False,0.8175744761936437,0.18242552380635632,-10.405888557434082,-11.905888557434082,-2,hidden_state,91,90,"(1, 91, 4096)"
268,Grosse Pointe Blank (1997),Comedy,Male,Male,0.9241418199787566,True,0.9241418199787566,0.07585818002124356,-11.507672309875488,-14.007672309875488,-2,hidden_state,92,91,"(1, 92, 4096)"
269,"Hunt for Red October, The (1990)",Action,Male,Male,0.9933071490757153,True,0.9933071490757153,0.006692850924284856,-11.750738143920898,-16.7507381439209,-2,hidden_state,94,93,"(1, 94, 4096)"
270,Airplane! (1980),Comedy,Male,Male,0.9149009549929797,True,0.9149009549929797,0.08509904500702024,-11.259860038757324,-13.634860038757324,-2,hidden_state,90,89,"(1, 90, 4096)"
